"Timestamp","id_sourvey","respondent_gender","respondent_birth_year","respondent_education_level","respondent_years_academic_jobs","respondent_particip_local_elections","party","idiological_value"
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"P. Liberal",8
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"Centro Democrático",8
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"Colombia Justa Libres",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"P. Comunista Colombiano",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"MAIS",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"MIRA",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"ASI",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"P. UP",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"P. de la U",NA
"2020-10-12 18:12:32",108,"Hombre",1979,"Especialización",0,6,"Opción Ciudadana",NA
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"P. Comunista Colombiano",1
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"FARC partido",1
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"P. UP",1
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Colombia Humana",3
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Colombia Justa Libres",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"MAIS",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Alizana Verde",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"MIRA",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"ASI",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Opción Ciudadana",4
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"POLO Democrático Alternativo",5
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Cambio Radical",5
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"P. Liberal",6
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"P. Conservador",7
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"P. de la U",8
"2020-10-12 19:43:04",109,"Mujer",1993,"Maestría",3,2,"Centro Democrático",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"P. Comunista Colombiano",1
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"FARC partido",1
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Colombia Humana",2
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"P. UP",2
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"POLO Democrático Alternativo",3
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Alizana Verde",6
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Cambio Radical",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"P. Conservador",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"P. Liberal",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Centro Democrático",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"P. de la U",9
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Colombia Justa Libres",NA
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"MAIS",NA
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"MIRA",NA
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"ASI",NA
"2020-10-12 20:54:22",110,"Hombre",1980,"Profesional",0,4,"Opción Ciudadana",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"ASI",3
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"POLO Democrático Alternativo",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Colombia Justa Libres",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Cambio Radical",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"P. Comunista Colombiano",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"P. Conservador",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"P. Liberal",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"MAIS",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Colombia Humana",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Alizana Verde",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"MIRA",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"FARC partido",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Centro Democrático",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"P. UP",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"P. de la U",NA
"2020-10-12 21:42:50",111,"Mujer",1955,"Especialización",10,1,"Opción Ciudadana",NA
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"FARC partido",1
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"P. Comunista Colombiano",2
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Colombia Humana",2
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"P. UP",2
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"POLO Democrático Alternativo",3
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Colombia Justa Libres",4
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"MAIS",4
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Alizana Verde",5
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"ASI",5
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Opción Ciudadana",6
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Cambio Radical",8
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"P. Conservador",8
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"P. Liberal",8
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"MIRA",9
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"Centro Democrático",9
"2020-10-13 12:07:26",112,"Hombre",1963,"Profesional",3,4,"P. de la U",NA
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"P. Comunista Colombiano",2
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"MAIS",2
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"FARC partido",2
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"POLO Democrático Alternativo",3
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Colombia Humana",3
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Alizana Verde",3
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"ASI",3
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"P. UP",3
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Colombia Justa Libres",5
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"P. Liberal",5
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"P. Conservador",7
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"P. de la U",7
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Cambio Radical",8
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"MIRA",8
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Centro Democrático",9
"2020-10-13 16:13:45",113,"Mujer",1982,"Profesional",0,4,"Opción Ciudadana",NA
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Colombia Humana",1
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"POLO Democrático Alternativo",2
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"FARC partido",2
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Colombia Justa Libres",3
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"MAIS",3
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"P. Comunista Colombiano",4
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"P. Liberal",4
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Alizana Verde",5
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"ASI",6
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Opción Ciudadana",6
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Cambio Radical",7
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"P. Conservador",7
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"MIRA",7
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"P. de la U",7
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"Centro Democrático",9
"2020-10-13 18:31:37",114,"Mujer",1994,"Maestría",1,1,"P. UP",NA
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"P. Comunista Colombiano",2
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"FARC partido",2
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"POLO Democrático Alternativo",3
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Colombia Humana",3
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"P. UP",3
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"MAIS",5
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"ASI",5
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Alizana Verde",6
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Cambio Radical",7
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"P. Conservador",7
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"P. Liberal",7
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"P. de la U",7
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Colombia Justa Libres",8
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"MIRA",8
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Opción Ciudadana",8
"2020-10-13 19:08:40",115,"Hombre",1994,"Profesional",4,1,"Centro Democrático",9
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"P. Comunista Colombiano",1
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"FARC partido",1
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"POLO Democrático Alternativo",2
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"MAIS",2
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"ASI",2
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"P. UP",2
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Colombia Humana",3
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"P. Liberal",7
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Alizana Verde",7
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Opción Ciudadana",7
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Colombia Justa Libres",8
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Cambio Radical",8
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"P. Conservador",8
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"MIRA",8
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"Centro Democrático",8
"2020-10-13 22:09:40",116,"Hombre",1983,"Profesional",3,1,"P. de la U",8
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"P. Comunista Colombiano",2
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"FARC partido",2
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"P. UP",2
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"MAIS",3
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Colombia Humana",3
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"POLO Democrático Alternativo",4
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"ASI",4
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Alizana Verde",5
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"P. Liberal",6
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Cambio Radical",7
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"P. de la U",7
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"P. Conservador",8
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Colombia Justa Libres",9
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"MIRA",9
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Centro Democrático",9
"2020-10-13 22:11:47",117,"Hombre",1982,"Doctorado",10,4,"Opción Ciudadana",9
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"POLO Democrático Alternativo",1
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"P. Comunista Colombiano",1
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Colombia Humana",1
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"FARC partido",1
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"P. UP",1
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Alizana Verde",3
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Cambio Radical",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"P. Conservador",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"P. Liberal",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"MIRA",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Centro Democrático",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"P. de la U",4
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Colombia Justa Libres",NA
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"MAIS",NA
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"ASI",NA
"2020-10-13 22:18:14",118,"Mujer",1991,"Maestría",1,1,"Opción Ciudadana",NA
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"FARC partido",1
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"POLO Democrático Alternativo",2
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"P. Comunista Colombiano",3
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"MAIS",3
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"MIRA",3
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"P. UP",3
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Cambio Radical",6
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"P. Conservador",6
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"P. Liberal",6
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"P. de la U",6
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Centro Democrático",8
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Colombia Justa Libres",NA
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Colombia Humana",NA
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Alizana Verde",NA
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"ASI",NA
"2020-10-14 11:41:08",119,"Hombre",1969,"Profesional",0,0,"Opción Ciudadana",NA
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"P. UP",2
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"POLO Democrático Alternativo",3
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"P. Comunista Colombiano",3
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Colombia Justa Libres",5
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Alizana Verde",6
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"P. Liberal",7
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"MIRA",7
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"P. de la U",7
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Cambio Radical",8
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"FARC partido",8
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"P. Conservador",9
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Centro Democrático",9
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"MAIS",NA
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Colombia Humana",NA
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"ASI",NA
"2020-10-15 16:59:08",120,"Mujer",1946,"Bachillerato",0,1,"Opción Ciudadana",NA
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"P. Comunista Colombiano",1
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"FARC partido",1
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Colombia Humana",3
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"P. UP",3
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"MAIS",4
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"ASI",4
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"POLO Democrático Alternativo",5
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Alizana Verde",5
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"P. de la U",6
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Cambio Radical",7
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"P. Liberal",7
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"MIRA",8
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Colombia Justa Libres",9
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"P. Conservador",9
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Centro Democrático",9
"2020-10-16 22:23:48",121,"Hombre",1997,"Profesional",0,1,"Opción Ciudadana",9
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"P. Comunista Colombiano",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"MAIS",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Colombia Humana",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"FARC partido",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"ASI",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Opción Ciudadana",1
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"POLO Democrático Alternativo",3
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"P. Liberal",3
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"P. UP",3
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Alizana Verde",5
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Colombia Justa Libres",6
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"P. Conservador",6
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"MIRA",6
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"P. de la U",6
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Cambio Radical",8
"2020-10-16 22:53:08",122,"Hombre",1999,"Profesional",0,1,"Centro Democrático",8
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"POLO Democrático Alternativo",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"P. Comunista Colombiano",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"MAIS",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Colombia Humana",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"FARC partido",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"ASI",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"P. UP",1
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Colombia Justa Libres",2
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Opción Ciudadana",2
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"P. Liberal",3
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Alizana Verde",4
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Cambio Radical",7
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"P. Conservador",8
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"MIRA",8
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"P. de la U",8
"2020-10-16 22:54:59",123,"Hombre",1993,"Profesional",3,3,"Centro Democrático",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Colombia Humana",1
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"FARC partido",1
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"P. Comunista Colombiano",2
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Alizana Verde",2
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"P. UP",2
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Opción Ciudadana",4
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"POLO Democrático Alternativo",5
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"MAIS",5
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"P. Liberal",7
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Cambio Radical",8
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Colombia Justa Libres",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"P. Conservador",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"MIRA",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"Centro Democrático",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"P. de la U",9
"2020-10-16 23:03:23",124,"Mujer",1997,"Profesional",0,3,"ASI",NA
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Colombia Humana",2
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"FARC partido",2
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"POLO Democrático Alternativo",3
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"P. UP",3
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Alizana Verde",4
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"P. Liberal",7
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"P. de la U",7
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Cambio Radical",8
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"P. Conservador",8
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"MIRA",9
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Centro Democrático",9
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Colombia Justa Libres",NA
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"P. Comunista Colombiano",NA
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"MAIS",NA
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"ASI",NA
"2020-10-17 12:37:02",125,"Hombre",1997,"Maestría",1,1,"Opción Ciudadana",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"P. Comunista Colombiano",2
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Colombia Humana",2
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"FARC partido",2
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"POLO Democrático Alternativo",7
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Cambio Radical",7
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"P. Conservador",7
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"P. Liberal",7
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"P. de la U",7
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Centro Democrático",8
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Colombia Justa Libres",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"MAIS",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Alizana Verde",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"MIRA",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"ASI",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"P. UP",NA
"2020-10-17 13:38:58",126,"Hombre",1996,"Técnico / Técnico profesional",0,1,"Opción Ciudadana",NA
"2020-10-17 17:15:04",127,"Hombre",1996,"Profesional",1,2,"P. Comunista Colombiano",1
